timestamp,cmd_v,cmd_omega,actual_x,actual_y,actual_theta,cmd_baseline_x,cmd_baseline_y,cmd_baseline_theta,cmd_baseline_error_xy,cmd_baseline_error_theta
111.19955,1.9999999,0.28756937,14.458655122972003,-9.448224905751161,0.6236676858500005,15.208348969035312,5.8368240370639795,1.4305332450757269,15.303423213355876,0.8068655592257263
111.24954,1.9999999,0.2729205,14.568945365574995,-9.412292132262186,0.6303748648500005,15.222326534017965,5.9358221535993625,1.4441765408707252,15.362015462924886,0.8138016760207247
111.299545,1.9999999,0.28024492,14.678709160558727,-9.375200589078805,0.6365020495500004,15.234955967897953,6.035031510515283,1.458190188095325,15.420267957270882,0.8216881385453245
111.34955,1.9999999,0.28024492,14.788279444137743,-9.336677177357586,0.6436100748500004,15.24619392227446,6.134408104747683,1.4722038353199247,15.477860494120675,0.8285937604699243
111.39954,1.9999999,0.30221826,14.897065689004164,-9.296811740712808,0.6500695128500005,15.256035237263086,6.233902566501581,1.4873117261373272,15.534862279044862,0.8372422132873267
111.44955,1.9999999,0.30221826,15.004644579769534,-9.255533606524047,0.6561651443500005,15.264375670363396,6.333574210289067,1.5024256613199274,15.591271364569497,0.8462605169699269
111.49954,1.9999999,0.30221826,15.111908372056831,-9.212483353447386,0.6632595927500005,15.271206044766837,6.433320615667438,1.5175335521373257,15.646614892317762,0.8542739593873252
111.549545,1.9999999,0.28756937,15.218491165449029,-9.168122075466954,0.6702612744500005,15.276530336326202,6.53318878386527,1.5319134584841754,15.701418128523937,0.8616521840341749
111.69955,1.9999999,0.26559603,15.324106682238828,-9.121638305379301,0.6759810344500005,15.288192645882617,6.832972008271205,1.5717541909643273,15.954650735081932,0.8957731565143269
111.74954,1.9999999,0.2729205,15.429356843292567,-9.073763643838374,0.6817628638500005,15.28809687864239,6.9329519574061855,1.5853974867593257,16.007338901789357,0.9036346229093252
111.799545,1.9999999,0.2729205,15.53446066497827,-9.024630550594654,0.6877358802500005,15.28663666859329,7.032951291836031,1.5990448763618252,16.05949411904198,0.9113089961118247
111.84955,1.9999999,0.28024492,15.638873132293918,-8.974451262173735,0.6932027972500006,15.283811907011472,7.132921386473404,1.613058523586425,16.111285551317284,0.9198557263364244
111.89954,1.9999999,0.2729205,15.742623289811336,-8.923005736132321,0.6994543702500006,15.279587790493949,7.23281210796469,1.6267018193814273,16.162451920586538,0.9272474491314268
111.94955,1.9999999,0.2729205,15.846037939764527,-8.869944164765377,0.7062696332500006,15.273999035671734,7.3326758412172435,1.6403505735864274,16.212714873396866,0.9340809403364269
111.99954,1.9999999,0.2729205,15.948850604982507,-8.815246360020598,0.7131927282500006,15.267050608098273,7.43241409242837,1.6539938693814258,16.26195933501943,0.9408011411314252
112.049545,1.9999999,0.26559603,16.050192026346203,-8.759711867613031,0.7204098085500006,15.258739617906928,7.532078160887564,1.6672749988615754,16.31100301169661,0.9468651903115748
112.09955,1.9999999,0.2729205,16.150437087860322,-8.702970649476603,0.7262879501500006,15.249105748200664,7.631623063591229,1.680922388464075,16.35944222627556,0.9546344383140744
112.14954,1.9999999,0.31686714,16.250392401081434,-8.644613653355737,0.7313898841500006,15.238117586849128,7.730997404899818,1.6967625767926775,16.406868617466,0.9653726926426769
112.19955,1.9999999,0.31686714,16.349862176499744,-8.585285058994245,0.7370713234500006,15.225551736206778,7.830224915184186,1.7126091024640777,16.453967353757065,0.9755377790140771
112.24954,1.9999999,0.31686714,16.44875650092338,-8.524915805740108,0.7430816254500006,15.211420771287191,7.929201251905844,1.7284492907926758,16.500574773460162,0.9853676653426753
112.299545,1.9999999,0.31686714,16.546814284869896,-8.46349366473282,0.7492203904500006,15.195719130869465,8.027970971901356,1.7442942321283754,16.546717619410778,0.9950738416783749
112.34955,1.9999999,0.31686714,16.644199718769375,-8.401010799132376,0.7561648644500005,15.178454526519932,8.126479512325288,1.760139173464075,16.592358029042444,1.0039743090140745
112.39954,1.9999999,0.31686714,16.740783125370616,-8.337199650783834,0.7633310894500005,15.15963693904239,8.22467267808507,1.7759793617926776,16.637176392053245,1.012648272342677
112.44955,1.9999999,0.31686714,16.83647119543969,-8.271881686737975,0.7697750004500005,15.13925822924225,8.322594624483628,1.7918258874640778,16.681042410362842,1.0220508870140774
112.59955,1.9999999,0.28756937,16.93051813992105,-8.204114978285274,0.7756396914500004,15.073487956668812,8.61529628530161,1.8349612929640753,16.921618018238778,1.0593216015140747
112.64954,1.9999999,0.28024492,17.0239846131768,-8.135127172326953,0.7817114457500004,15.04738285083562,8.711808061007174,1.8489707365148775,16.962493368695686,1.067259290764877
112.69955,1.9999999,0.28756937,17.11682944957232,-8.065003480465204,0.7871084477500004,15.019917290639407,8.807983122237767,1.8633520807085777,17.002785580523994,1.0762436329585774
112.74954,1.9999999,0.2948938,17.208540624985424,-7.994217453194156,0.7922168954500004,14.991083027680427,8.903714959575248,1.878093821770576,17.042806048957093,1.0858769263205756
112.799545,1.9999999,0.31686714,17.299622164050735,-7.922322844128924,0.7976863671500004,14.960831620422951,8.999039937722332,1.8939387631062756,17.082226424034534,1.096252395956275
112.84955,1.9999999,0.31686714,17.38995843059547,-7.849555301494425,0.8031671027500004,14.929073655092077,9.093873638155472,1.9097837044419752,17.121207262084937,1.1066166016919747
112.89954,1.9999999,0.31686714,17.479208425233765,-7.775979583842216,0.8083475449500004,14.895827080712055,9.188163959463637,1.9256238927705778,17.15972101548007,1.1172763478205774
