delta_x_body,delta_y_body,delta_theta,delta_x_body_check,delta_y_body_check,delta_theta_check,diff_delta_x_body,diff_delta_y_body,diff_delta_theta
0.0133033366884125,2.953433188863236e-07,2.452555343546159e-05,0.013303336688412513,2.9534331888675727e-07,2.45255534355171e-05,1.3877787807814457e-17,4.336808689942018e-19,5.551115123125783e-17
0.0832209870401177,6.932725914395727e-06,0.0001078060008716,0.08322098704011775,6.9327259143957265e-06,0.00010780600087167969,5.551115123125783e-17,-8.470329472543003e-22,7.968885967768458e-17
0.0955196731621033,-2.425196889332959e-05,-0.0003916589804846,0.09551967316210332,-2.425196889332959e-05,-0.0003916589804846826,1.3877787807814457e-17,0.0,-8.261620554339544e-17
0.1338309118341229,0.0001423921879108,0.001413054115484,0.13383091183412293,0.00014239218791084474,0.0014130541154839804,2.7755575615628914e-17,4.472333961502706e-17,-1.951563910473908e-17
0.1209954231636522,4.264656478028886e-05,0.0012875878674925,0.12099542316365229,4.26465647802958e-05,0.0012875878674925012,9.71445146547012e-17,6.938893903907228e-18,1.3010426069826053e-18
0.2282785800042505,0.0002283641224209,0.0019425134504683,0.22827858000425058,0.00022836412242099868,0.0019425134504684194,8.326672684688674e-17,9.868950275049304e-17,1.194790794079026e-16
0.0095154518171749,6.135348036920025e-07,7.6566881976603e-05,0.009515451817174942,6.135348036920025e-07,7.6566881976603e-05,4.163336342344337e-17,0.0,0.0
0.0314271813946928,1.4285628483651572e-05,0.0003538540663949,0.03142718139469281,1.4285628483651572e-05,0.0003538540663949874,1.3877787807814457e-17,0.0,8.738669510233166e-17
0.1684067255372857,0.0002220427111797,0.0016639012497388,0.16840672553728575,0.00022204271117971103,0.0016639012497388084,5.551115123125783e-17,1.1031757105040008e-17,8.456776945386935e-18
0.1067110500503896,4.373164587713474e-07,0.0009200841481297,0.10671105005038967,4.373164587782863e-07,0.0009200841481298017,6.938893903907228e-17,6.938893903907228e-18,1.0169816377914032e-16
0.0504774717041918,8.417657422019748e-06,0.0003064779812672,0.05047747170419187,8.417657422019748e-06,0.0003064779812672058,6.938893903907228e-17,0.0,5.800481622797449e-18
0.1577673457562604,9.111179651891815e-05,0.0007409923598422,0.15776734575626047,9.111179651892509e-05,0.0007409923598422907,8.326672684688674e-17,6.938893903907228e-18,9.074772183703672e-17
